artist,song,mbid
LINKIN PARK,One Step Closer,42349d76-f5ce-4fe5-972d-0ef6f1bda7be
LINKIN PARK,Somewhere I Belong,8e5d5fb0-7c78-4538-9181-88cc0b832ee0
LINKIN PARK,Talking to Myself,2c927488-4319-4535-9bb9-341e74bb76a7
Miami Yacine,Bon Voyage,9ed7bf5d-e0d2-4ddd-b239-671d9c245851
OneRepublic,Rich Love,fc10dca6-f443-4e32-a93f-72a585a6db49
The Script,Rain,9addeaa8-ca52-4d05-9f99-c8e5b483867b
Yo Gotti,Rake It Up,0233472c-0049-43c3-bf39-0807a6a6267f
Yungen,Bestie,71e0ae20-586b-4aad-91e0-bdf71cef223c
JAY Z,Numb / Encore,360774c2-6aa5-49d9-9151-4d94d4a93837
LINKIN PARK,Crawling,13d8f41d-12ca-4db6-ad49-bc6d6952738c
LINKIN PARK,Papercut,85313a6a-655a-4f36-9fda-87897c1bc0c6
Lana Del Rey,13 Beaches,88d2ba0b-f0dd-4d33-becf-addc76d9d1bf
Lana Del Rey,Cherry,61f9ad28-d98c-4fa1-a52e-a5f21251f741
Lana Del Rey,Coachella - Woodstock In My Mind,3d7c7a02-b353-47b9-9368-f6031c15a666
Lana Del Rey,In My Feelings,43f4419c-2c8c-485b-8c7a-42246c5edf5f
Lana Del Rey,Love,b17a365c-baf0-4119-b778-d7bb6972a425
Lana Del Rey,Lust for Life,c459185d-5460-497f-85e3-8168a92100a0
Lana Del Rey,White Mustang,38384aa2-f984-4c5f-bd17-a22bcadf848c
Louis Tomlinson,Back to You,663775a1-7bec-42a3-9715-3555e9599038
Martin Solveig,All Stars,f0bc0aee-4e9f-4995-9a62-4db4b50fd3c1
Meek Mill,1942 Flows,67b40100-2e69-4dfd-bdfd-ed46dc82c68d
Meek Mill,F**k That Check Up,
Meek Mill,Heavy Heart,09d31846-f29a-4139-bbb9-ec1f1c861d4f
Meek Mill,Issues,495cedac-bff6-4860-b9d6-37f5b429d4f4
Meek Mill,We Ball,9ad41ba0-b1d0-4887-be81-45d808912701
Meek Mill,Whatever You Need,03b34189-765f-4d57-8e9c-97f67a6c606a
Meek Mill,Wins & Losses,3a9d92d8-9567-42af-8f14-e0f4ffc8e523
NAV,A$AP Ferg,83f03a05-7897-4470-9344-d2e75734e998
NAV,Minute,4835dc62-7176-4567-aa18-648c07f267ae
PRETTYMUCH,Would You Mind,090f69e6-7915-4f75-95c4-ab1d393c1f94
T,Fest - Улети,
Tyler,Boredom,aa766bfb-601f-4fb3-83af-83167b5cd879
Tyler,I Ain't Got Time,d37e1442-406c-400f-8a56-1cc9681a5b91
Tyler,See You Again,10be19c9-da85-48ef-a8dc-94b09be9ef2a
2 Chainz,It's a Vibe,9ebe0e60-1442-43f9-9f38-d99583220c8a
Arcade Fire,Everything Now,2ef753ee-6a0f-4151-9f02-33dff4ef5b42
Becky G,Mayores,fd39b5ae-c231-4668-8806-5e80276c4d39
Carlos Vives,Robarte un Beso,
Charli XCX,Boys,4db8407a-7828-4222-9bbf-99532d607fc9
Dimitri Vegas,Complicated,02c933ec-8716-42f6-ab2a-cada02a5e701
E,girls - Love ☆ Queen,
GFriend,귀를 기울이면 Love Whisper,
JJ Project,"내일, 오늘 Tomorrow, Today",
Khalid,Young Dumb & Broke,7c5cd2e0-360b-4617-87f0-d0e68bbe06f7
Macklemore,Marmalade,76da578e-714a-4e47-a4fb-787073cd5152
Skrillex,Would You Ever,8f77d94c-d7d6-4bee-b7d5-dfb200df2bb0
Snakehips,Marie - Either Way,
BLACKPINK,AS IF IT'S YOUR LAST -KR Ver.-,
Camila Cabello,Havana,af3d4f03-a5c4-469f-8b5c-65ead2bd3559
Camila Cabello,OMG,60d3df44-3f58-49b9-8703-b3e619b5dcea
Farruko,Krippy Kush,7b1aa658-66a3-4aa4-9c58-c09d549b0467
Felipe Peláez,Vivo Pensando en Ti,f6a87ad1-a7cb-4c9f-94e6-ed93c2f48322
Girls' Generation,All Night,3c6f92f7-9568-4d98-9bca-d0acb43ada14
Girls' Generation,Holiday,78c1aa31-eb73-4ce7-980c-d1079d37eb10
ItaloBrothers,Summer Air,66a1fef6-6157-4bc7-b52d-f21a50e6ab71
J Hus,Spirit,84b0ec86-f4a3-4996-81fc-41e14e55635f
Kungs,More Mess,a7cab76a-0083-4e28-9c96-5bbf0d422ad0
Ozuna,El Farsante,801bdb04-a64a-405f-852e-e9794f96755a
Rae Sremmurd,Perplexing Pegasus,30a1c612-b167-4b1c-9061-1f15b7255fab
The Weeknd,Reminder,aed5aa50-a615-4efa-b46f-330b667c14f8
WINNER,ISLAND,f992c9a0-d0cc-4a56-8dab-4871e008869e
WINNER,LOVE ME LOVE ME,912d6098-3c7c-4467-aa75-cc5cada3a595
Wanna One,Burn It Up,95d58168-d2b5-4f5e-a992-eed320bc5dbc
Wanna One,Energetic,5afce5eb-1e6a-48c8-b85c-8d8545df7575
乃木坂46,逃げ水,682093da-5b7f-44b3-8e5a-f6c732f1a9f7
AI,キラキラ,0ffc8e8c-002c-48de-9d8b-05a3b52b1a9b
Avicii,Friend of Mine,d60799ee-7b88-45ff-b570-2fec07046a7f
Avicii,Lonely Together,db4c6a06-dd9a-4ccb-bd1f-bced6ec2cb36
Avicii,Without You,0b0b26c0-e8b7-454b-aba0-45274f7a694a
Avicii,You Be Love,ea6e02de-ae6b-4a1b-a12c-1aeffb240744
Baby K,Voglio ballare con te,af1ed5c1-bfcc-4021-aee1-923f597764b8
Bonez MC,Glaub mir,a7df2d12-cf78-4696-9397-2b9d79914032
Chris Brown,Questions,5ad7c1a4-404e-417c-ba5a-b7b257bfde94
DAOKO×米津玄師,Uchiagehanabi,
Fifth Harmony,Angel,8b5692c7-1b42-4ea8-9d54-58b6980f4ee0
GoldLink,Crew,87849acf-f4df-4eb7-904d-ed6afbe4c1f0
Jah Khalib,Мамасита,43d1c2b2-9970-46d6-9a96-3b37d6f8dab3
James Hype,More Than Friends,85bdc1b7-6cf0-4d0e-abdc-1a37766ce049
Justin Bieber,Friends,ffe8756d-1124-40df-b8b6-1689202dfb53
Kodak Black,Roll in Peace,de8b2e22-3400-4e51-88ae-b19d942938d1
Lauv,I Like Me Better,a5ddb256-b662-4df0-8b39-7cac2f44e462
MONATIK,Vitamin D,4254bb3e-3d51-4539-82a6-390ce540d182
Marshmello,Silence,04c0ef8d-1b7d-4141-b511-e6ff596dd275
Miley Cyrus,Younger Now,90b277de-9bf7-40ee-87ef-8d3855c67743
Nacho,Báilame,d1c222a3-7e59-4738-b4b9-342b210aa915
ONE OK ROCK,Wherever you are,166d9527-d416-47e1-a608-42e71ff51b91
Ozuna,Se Preparó,3f0e0bc8-9701-4030-8f60-3db7668a7452
P!nk,What About Us,895a8e3d-9e04-44e4-89c6-c8acae4894d6
Portugal. The Man,Feel It Still,730d87b6-912d-4f5e-9848-a9754db54388
RIN,Bros,12838ff3-446d-4e25-976f-b956d2c1690f
RIN,Monica Bellucci,fdc355bc-8b60-4b72-9e1c-7e471f7fa377
Stefflon Don,Hurtin' Me,f75565f3-e75e-42a1-b5c2-d3b25dae8ac7
TAEYANG,WAKE ME UP,422108c5-4a1f-4ccc-9926-c0db41b2713a
Tay,K - The Race,
Wiz Khalifa,Something New,98dae5ae-3795-4e5f-a23d-1a3121d42629
Yandel,Explícale,d3fbb547-0434-475a-8f24-6ba1711ce7d0
A$AP Ferg,Nasty,8bf91782-3bd1-4200-af78-4476d59d24fc
A$AP Ferg,Plain Jane,5a104265-79f1-4ccb-8030-99cd65eee11e
A$AP Mob,Blowin' Minds,54e76fe4-bd5d-47d5-99ff-dee428530a54
A$AP Mob,Perry Aye,016c553b-cabe-4e93-8b4b-72795aaf63bc
A$AP Mob,Please Shut Up,9100415b-a78f-4a4c-9a13-4e1b5a836dbd
Alex Sensation,Que Va,0e52cc88-07a8-4a41-a273-723c02236d07
Gucci Mane,I Get the Bag,3c1d57c4-0398-4e51-8883-59b59c8158ec
Kodak Black,Built My Legacy,8ee7250c-cc63-4bc8-92b0-cf7e908c615f
Kodak Black,Transportin,5941ac43-ebb9-4860-a439-18f04c8d631f
Kodak Black,Versatile,d76ff1e7-055b-4023-863d-e083e3affbd4
Kokab,Got U,842fb056-79c5-41ba-9b75-bad18906bbf8
Lil Uzi Vert,444+222,b301bece-01c0-4ea5-a5e4-1b6d8ba8ea28
Lil Uzi Vert,Feelings Mutual,67f22486-c7eb-4ae3-b9fe-d1463fada026
Lil Uzi Vert,For Real,cddce62b-ca54-4571-9a4c-57ef33143e4b
Lil Uzi Vert,Neon Guts,df34f7cc-5d74-4f80-b8a6-096687e4df2d
Lil Uzi Vert,No Sleep Leak,fcd61354-9b52-4422-884e-944ff56a4e6e
Lil Uzi Vert,Pretty Mami,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4
Lil Uzi Vert,Sauce It Up,7e765e46-2bea-4843-b13c-cfc5fa9f64a4
Lil Uzi Vert,The Way Life Goes,2ae285e5-08e3-4f2a-b725-386939139fce
Lil Uzi Vert,Two®,9b796de3-eae0-45e6-b0c9-6c62627fb463
Lil Uzi Vert,UnFazed,c3966bf8-1cc7-4080-ae3a-7d9f9d0a0c51
Lil Uzi Vert,X,c93d4510-a8d2-47e5-91c5-4fd63d36506b
Logic,1-800-273-8255,47c03973-a3a2-4a46-9e86-e446a09e8de9
Micar,Burden Down,dafad663-bbaa-4743-a8e1-c8e2460a8ede
Raf Camora,Andere Liga,ac88c9d5-5919-4563-a503-a5a00b4d435f
Raf Camora,Primo,010fdb86-443d-480b-9f71-c567b5ec2f5a
Raf Camora,Roots,f13baca0-e33d-4cde-9d86-036d3fb2ffd0
Taylor Swift,Look What You Made Me Do,251fd141-5547-49a5-bf66-b9dd1df753e6
Taylor Swift,Shake It Off,85e43a9a-b43e-4672-8a80-490454f4288c
XXXTENTACION,Depression & Obsession,77d67b63-1d3e-4b3a-a62b-4ac712c6aa6a
XXXTENTACION,Everybody Dies in Their Nightmares,a057eefe-4a71-4503-aa79-ed6991cfb4f0
XXXTENTACION,F**k Love,
XXXTENTACION,Jocelyn Flores,c9fac471-ea59-4b36-b577-9c4a6a285997
XXXTENTACION,Revenge,9f9d469e-4f77-4578-9db1-702db2353604
XXXTENTACION,Save Me,410abe84-9a36-41c2-8fdd-943485d9b379
Yandel,Sólo Mía,0d1af3ff-a5ef-44fd-97bf-d9a506fec236
Yxng Bane,Rihanna,86e392e6-fb74-44b2-8590-8d6282f2c851
A$AP Mob,Walk On Water,4d20565b-83af-4681-979b-550895c7215f
Daniel Caesar,Best Part,6a70e938-1fb1-4b2c-9fc7-5e92e62aab7e
Daniel Caesar,We Find Love,1f2c4fba-3801-431e-844c-c8a8e8022af4
Demi Lovato,Tell Me You Love Me,6561aa1e-10de-4276-86f0-3556d1117d07
Fifth Harmony,He Like That,55413475-5f94-4073-936c-187f4a08bd7a
Frank Ocean,Provider,b974babc-3f97-4931-bef1-3286f9092be3
Lil Uzi Vert,Dark Queen,9b421325-23af-4aea-af38-6364e78b15ec
Maroon 5,What Lovers Do,3511dc0d-aa18-48af-a17c-3826aa33c1d7
Miguel,Sky Walker,db05f73f-8cc1-4da8-a516-94a2283b5920
Queens of the Stone Age,The Way You Used to Do,9d413174-2827-4fa6-8451-f0e272739ac9
Raf Camora,Alles probiert,98decf2d-a6fa-4698-ac4e-215efb93c326
Raf Camora,Augenblick,f5b7c4eb-4359-4efe-8e51-6567124fc7b3
Raf Camora,Entertainment,b3acd06b-767c-400a-a9d2-a9f442dd6280
Taylor Swift,Blank Space,c3fe7791-0a91-4f0a-a89b-b056f38d3cde
Thirty Seconds to Mars,Walk on Water,ea7df5e9-1e07-4760-af59-221facf85885
XXXTENTACION,Carry On,22ab0dfd-e01c-44f4-a94f-0f35c154ee21
XXXTENTACION,Dead Inside,a97ddf5a-6ff3-4fa0-ad07-ba3168fc2c4b
XXXTENTACION,Orlando,da4a8f8e-0904-4693-a67d-40c8e52c505d
Abraham Mateo,Loco Enamorado,5cc05e85-d0c8-4e02-888d-8ba6fbe51355
EXO,Power,94691d02-7acb-4878-b953-21b3e5fc403f
EXO,Sweet Lies,3766c178-7322-48cf-8772-787eb63d71f8
Galantis,Girls On Boys,efcd9926-3727-415e-8c84-d7878b0378a7
Gestört aber GeiL,Wohin willst du,3ad7f5dc-1c69-449c-9770-9d11cbb43b28
Jason Derülo,If I'm Lucky,00f12a73-bb13-467b-8df5-f665b34a5cc9
Mrs. GREEN APPLE,WanteD WanteD,f7de3cda-265b-4ac2-9b25-43eb89d22742
RIN,Bass,d1eb0a22-a543-4bfd-b0fe-f91fce3618a8
Sam Smith,Too Good at Goodbyes,82d9a5e0-f5df-4f83-8f1c-dd8baa7367ff
Sunmi,Gashina,
Taylor Swift,...Ready For It,b0f82ca5-82a6-4536-a327-73bda8bc6abd
Veysel,Kleiner Cabrón,21c5794c-b482-444d-9adf-2cb91ceff165
ZAYN,Dusk Till Dawn,30207b80-bc75-4123-aa96-a7049342d9cc
Gucci Mane,Curve,c6cc201c-477e-4c80-9216-6f56ac6b11b8
Hailee Steinfeld,Let Me Go,9b22c8e0-a83d-455d-8be8-0210caed720d
Jorja Smith,On My Mind,835b692e-a582-4889-b474-df8b3511d854
Kay One,Senorita,70585ded-fedc-4b44-8141-bcdd9171fb95
Kay One,Señorita,70585ded-fedc-4b44-8141-bcdd9171fb95
Kelly Clarkson,Love So Soft,86b927e0-3c36-490d-913a-96819c7732a0
Lil Pump,Gucci Gang,628d59aa-7396-40c4-a5f7-9b8c413af9e8
Miami Yacine,Großstadtdschungel,091d21dc-6c60-472d-9fb1-c57d3cf6f68c
Niall Horan,Too Much to Ask,278e75f0-b294-4cfd-8d8b-51d9ad83852c
Ninho,Caramelo,9ecf7ec7-a419-4da1-a6e6-a8d5eb41626b
Ninho,Chino,aa529537-f486-48aa-bef1-a21f5b3ca8de
Ninho,Comme prévu,804e7ce9-fe34-4973-ad5d-3070e4ed4977
Ninho,De l'autre côté,bd670ec7-c78a-440f-9461-9060cd733da2
Ninho,Elle m'a eu,a724160a-e440-462e-98d2-8f1ca681bc42
Ninho,Laisse pas traîner ton fils,57753db8-cb66-4047-a1de-00bef4e6c527
Ninho,Lové,086a0c34-bbfb-4d92-a3f7-6b36b57d4841
Ninho,Rose,d6b9d3a3-784c-4338-875c-b09b674ec0f1
Post Malone,rockstar,ff18a32b-47eb-4335-88bd-f22c768ecf96
Robin Schulz,I Believe I'm Fine,64484e35-0d2c-4e2a-ace2-9d7ef2f085b1
Sofi Tukker,Best Friend,59bb102d-a54c-4ebb-aedc-2ce5160711be
The National,The System Only Dreams in Total Darkness,3ba4656e-9011-4aaa-b9bb-d0ec5e16bc73
U2,You're the Best Thing About Me,c8d4d036-de17-4199-9189-9b014f06bd3d
Yandel,Como Antes,5153c556-f273-4569-9667-cf87a0822234
Alan Walker,The Spectre,cf0bacf2-3c17-40c8-9bc4-b3b6988f4a61
BTS,Best Of Me,498d6113-6aa7-4301-9920-a3b6535d3a7b
BTS,Best of Me,498d6113-6aa7-4301-9920-a3b6535d3a7b
BTS,DNA,252a92a3-6ab6-4125-bbb9-593817467916
BTS,Go Go,500cc976-fbee-4072-8dfb-5968daa6c7b7
BTS,Intro: Serendipity,
BTS,MIC Drop,642eae84-6fb4-4738-8490-022b1bebc429
BTS,Outro: Her,
BTS,Pied Piper,096c01bf-921b-4ca5-897b-ce51cd118e8a
BTS,dimple,
DJ Snake,A Different Way,fc852c48-696d-4d1e-b10c-a659b8dc94cf
Dardan,Telefon,4958b8c8-01d4-404b-95bd-3342efaafbfd
Foo Fighters,The Sky Is A Neighborhood,f581b128-852b-4fcb-9aac-d5558e4d3476
Kygo,Stargazing,5a022750-b747-4934-bb83-59c8e51be9a1
Mabel,Finders Keepers,63d19ac5-ffa1-44fe-95dc-adaafd6a4343
Macklemore,Good Old Days,9f9e8168-97e5-41cf-84ec-9a670ea051af
Nick Jonas,Find You,2e206310-f430-43ee-9255-430df4af76bd
Niska,Ah bon,8fb3018b-6bab-4f84-a49d-b5a7600657a9
Niska,B.O.C,413df951-cb8c-42bc-a9c2-827e4e63e3d8
Niska,Favélas,5406da42-f957-4d11-a765-f81580676ced
Niska,La wewer,25ce92db-809a-443e-b73d-23f5420d76f0
Niska,Medellín,b4247565-1e21-40a2-865e-bfe1720454d9
Niska,Salé,68b55e8f-13eb-4f78-83bf-93cee496d7f7
Niska,Snapchat,8ab77c93-7296-4cda-9cd8-fefafdf3c79d
Niska,Story X,de8b79e4-ac7b-464e-bdb3-6f04431c22b5
Niska,Tuba Life,f789e899-c60b-4445-9dce-2957c1420aae
Niska,Twerk dans l'binks,87f9b415-6654-4c21-aee0-c2b76b603107
Niska,Versus,3992759b-e488-42cd-96e6-246f855d0124
Veysel,Yakuza,0e6220e5-83d2-4802-97c9-3bad1736300e
カーリー・レイ・ジェプセン,Cut to the Feeling,
A Boogie wit da Hoodie,Beast Mode,c147278c-b97e-4ff5-bf37-96b48e2357c3
A Boogie wit da Hoodie,No Comparison,59021927-67b1-4ddd-836c-16b4d6a830fb
A Boogie wit da Hoodie,No Promises,8e334756-4dd1-42ba-a899-ea94bfaac7d4
A Boogie wit da Hoodie,Say A,64cb9cdf-072f-41ea-be85-0ed6a981b988
A Boogie wit da Hoodie,Undefeated,84c8d0c3-cb2c-4aff-87f7-b166c77e37d7
Alma,Phases,0f932333-4609-42d2-8e77-50801cf58f58
Anne,Marie - Heavy,
Big Shaq,Man's Not Hot,90b167c6-1d7c-4728-a4da-d2e0fda57517
Capital Bra,Na Na Na,8527fae8-6ef5-42a6-bb9b-20ab46e830e1
Capital Bra,Paff Paff weiter 2,7ed0e7c6-9b1e-4d25-82b7-2616cc903a22
G,Eazy - No Limit,
Jhené Aiko,Moments,52851cc9-30ea-463b-87ab-0d3717e57d0b
Jhené Aiko,Sativa,b6315eef-6cbb-4ec7-91cd-0336cbaca266
Joey Montana,Suena El Dembow,202df73e-00aa-4db0-9c7b-f5c7809585d9
Kollegah,Sturmmaske Auf,ef9f8373-0da0-4528-b15a-71ce731f5c42
Kollegah,Zieh' den Rucksack aus,1255afc5-83eb-4718-8b5e-82e1d1d354fd
MARKUL,Fata Morgana,2e1c1142-c7ac-4c22-91af-66dfd41d4cfc
Natti Natasha,Criminal,37584e8a-f2ef-42b4-9182-ee11faa383ec
Niska,H&M,745fb317-afcc-47c8-ad5a-fef834a20731
Post Malone,Go Flex,8bc81149-7ec5-4ae5-994d-e23f7b732320
Post Malone,I Fall Apart,fdcda27f-53c6-4ba5-af37-ba2ce8bd5f97
Prinz Pi,Letzte Liebe,c2234d82-2580-4ae4-809e-c7e1009fd0ac
A Boogie wit da Hoodie,Unhappy,d3360cc2-adf5-4d57-9814-cc8b4b25e22e
Bausa,Was Du Liebe nennst,5403ace8-742c-41b3-a847-81b51175f6dd
Capital Bra,Zweistellige Haftstrafen,beded974-04c3-4ec3-8289-c34c7e97279b
Charlie Puth,How Long,996d4faf-62a2-4376-8eb3-ea493b1231dd
Chris,Little Bit Leave It,394ee751-7e28-4bdd-a274-be3a96f597bf
Chris Brown,Pills & Automobiles,b2705fda-3372-4795-8fc5-d3233e0267f6
Daddy Yankee,Vuelve,9ff7b406-514b-4e77-bc42-6900f6eb3dab
Giggs,Linguo,0e14fde4-8704-4e9e-9b56-e0cb7d29e438
Kalash,Mwaka Moon,53266a1d-8045-4e7d-b713-6fd828d37ed8
Lil Pump,Back,9fe1b640-f300-4eac-8a07-1a3ba22eb90d
Ofenbach,Katchi,f12c67d5-4a70-4165-8964-a488ae36bbed
P!nk,Beautiful Trauma,883a41f1-31a7-410c-9528-b565e3196c6f
Post Malone,White Iverson,c4e571a6-7085-4265-9d0d-05b5b740dbf0
Rich The Kid,New Freezer,231a8b5a-95ff-4299-8389-a7472b54e242
Sam Smith,Pray,4b33b65c-2a44-45c8-9005-7c954b9258e0
乃木坂46,いつかできるから今日できる,ba4b33e7-4559-4cb2-9e6c-c6dc1143ab18
Bugzy Malone,Memory Lane,cb993035-ae93-4c1b-8aa4-506704767fce
Chris Brown,High End,8a013bb5-3a8b-4702-9808-f465e722fd2e
Craig David,Heartline,bdcfc9ee-53b5-4f51-a6a9-74cbd8ec58ac
GOT7,You Are,44d893f9-d8b2-4d94-96e0-bdc03ae2148f
Giggs,Peligro,d3eb7ce6-edd1-41db-a0c3-67374c24b09b
Giggs,Ultimate Gangsta,01440e4e-ad3f-4958-ab92-d3c97474b44d
Gucci Mane,Stunting Ain't Nuthin,bb232643-c19b-401e-b6e3-ddf877f1d323
Jonas Blue,We Could Go Back,444dbcd5-c739-4bae-b160-042542761ac6
Maroon 5,Help Me Out,ecc0d879-d89f-4c98-96f8-207aba357b73
P!nk,Barbies,4d50bb61-624b-4ed1-bf12-f95769174b8b
P!nk,But We Lost It,030051a4-cc5a-445e-ae3f-614e5d83dcde
P!nk,Revenge,3e568fdd-0e42-4fbf-aa87-c060ace195ef
P!nk,Whatever You Want,11ee3f9c-406b-405b-839d-81eb1a52f87c
P!nk,Where We Go,67e96f93-c8ca-41cb-83d5-5973a0381ad8
PARTYNEXTDOOR,Damage,b501ea24-2536-4b6e-af1c-b6fe9debc3b1
Sa4,Schnell machen,95eecbed-e379-4840-ad70-029efb86a3de
Aimer,花の唄,49051b8d-bda8-41f9-8b69-b4cacc0f13f5
Cheat Codes,Feels Great,ed949bcc-3c22-4095-a4fb-5a7e37994ee5
Felix Jaehn,Like a Riddle,621b6536-b817-4e24-9b16-116ce2d0985b
Future,200,3715d6be-12c7-4c29-adbe-8314de36ce77
Future,4 da Gang,6389f81c-110f-48b7-90b5-f3e40e2149f2
Future,All da Smoke,3f655eda-74d3-4ad7-a75e-2160d19ed4f0
Future,Drip on Me,6b37696b-71ce-44d9-97fd-dabf26f1cd03
Future,Feed Me Dope,d0e44cfa-ab38-4e4e-989b-77ab391e74d9
Future,Mink Flow,9dbbbca3-c14e-4705-9e90-feda5d5978b5
Future,No Cap,8053b69f-dccb-413d-b08f-fd59d973cca7
Future,Patek Water,2506e70a-7139-44ec-b65d-d815670f8040
Future,Real Love,5d3032ea-24c8-477a-8148-08f204323285
Future,Three,67be58ca-7e5e-4eaf-b95f-653c06f5fff3
Krept,Wo Wo Wo,3fd76dce-a82c-48b1-90ef-933d43f1d929
Kygo,Kids in Love,6edf0cc0-9028-4577-b328-40a982cebf74
Liam Payne,Bedroom Floor,a3f138a8-dec1-477c-88c2-cba7a22ae799
Louis Tomlinson,Just Like You,56f9400d-7e97-424c-abb6-84c2cf7b6252
Niall Horan,On the Loose,03384782-7257-4706-9d16-cb875b394d38
Orelsan,Christophe,6a9137a8-ce7e-4bc5-964e-f623585cf5e9
Orelsan,Défaite de famille,1a04c82e-4159-46bd-a635-c37ff0c9a136
Orelsan,La fête est finie,008bbb72-ec2e-43b2-8ee8-543f9a8bbc67
Orelsan,La pluie,17353d4c-3014-43e6-a029-08709b1125b6
Orelsan,San,6fb7cf02-482e-44bb-82ee-a1b456269ab3
Orelsan,Tout va bien,760b443f-9e87-4077-bf58-512b9fec7a6c
Orelsan,Zone,f3b1487b-93c3-43f2-83b5-b84c567f3be5
P!nk,Better Life,dd03b186-6b12-4745-8597-93d8a12842c2
P!nk,For Now,e75c7dec-f835-4ebc-9430-e59846b277a6
P!nk,I Am Here,95674a08-7ae4-4028-9b51-8ee6ae9bb51e
P!nk,Secrets,da1e5939-9e66-4c99-9181-bb4009156056
Rita Ora,Anywhere,6d0a04e2-a34b-439c-9a3c-60ec6a5556e5
TWICE,One More Time,0f0a9629-caec-4e2f-9e5a-8ad2d68b849a
Taylor Swift,Gorgeous,dddec2b8-d0d1-49c0-aef5-012b0b9f3aae
Young Thug,Cruise Ship,1a8faecf-35e2-4d06-8d8b-6e1a5ae20bf3
Young Thug,Killed Before,efac18b5-42c3-4d65-90c6-d822428f413a
Alan Walker,All Falls Down,8960e107-9463-416e-ab3f-d4c7cf157079
CamelPhat,Cola,cec34dad-9305-4599-9f79-8ffda7cff2ac
Clean Bandit,I Miss You,578bb21c-d8b4-4a3d-bc8d-c39343a74b3a
DAOKO×米津玄師,打上花火,fb7c0b90-55ed-40e7-b77c-e37013cd874e
GENERATIONS from EXILE TRIBE,BIG CITY RODEO,48e7643d-e92a-494e-8bf7-51583d997f1a
Halsey,Bad At Love,acccb60e-359f-4734-9d3b-3f065e58dd87
Krept,Ask Flipz,42e10f77-c99b-49f8-82d6-9fb6fa274295
Mark Ronson,Uptown Funk,cc950aa9-12dc-46b6-bca6-ef2b8e374042
Migos,Motor Sport,d0dbbd19-193a-4cf1-86eb-15e6ef3daec0
NF,Let You Down,ba359bba-05b5-4079-bbee-c7cb8e762852
Niall Horan,Flicker,33300da7-2011-4675-ac97-e45b1c4c3ecb
Niall Horan,Seeing Blind,aef8c360-5b41-4023-9d12-9cc6c35d9e09
Orelsan,Basique,1291cf5a-0d0f-45b7-a82f-c3cc895cb16e
Orelsan,Bonne meuf,785ee32b-e701-4aca-b587-7a2e950d77b4
Orelsan,Notes pour trop tard,4c1e5990-56c4-4c73-8382-3c45c1b7d857
Orelsan,Paradis,c97c785b-93e7-44f5-97c1-455806a5b5e1
Orelsan,Quand est-ce que ça s'arrête,ee28b3c8-52e8-4609-ae9a-2fb5f26c0591
Piso 21,Déjala Que Vuelva,95774a46-2c9f-420b-9e0a-304f206fb311
Selena Gomez,Wolves,ff67fcb7-365a-4164-87e9-ef7768767528
欅坂46,風に吹かれても,bd190a2a-ff32-43fd-919f-94a25ff9fda5
21 Savage,Darth Vader,999cd8bf-4f74-497d-a36c-1ab98a2ceb1d
21 Savage,Disrespectful,e98777db-7528-4c36-b444-8d118fa106a9
21 Savage,Ghostface Killers,b2b5a2a7-a931-4420-b48e-a2f26239c041
21 Savage,Mad Stalkers,be05b13b-1a5d-4c93-a90a-b8cbd05ee69c
21 Savage,My Choppa Hate N****s,df25f186-6bc3-4aa9-99bc-c015905ec090
21 Savage,Rap Saved Me,75184ab0-97be-4507-878b-9c64a8f96032
21 Savage,Run Up the Racks,39164720-3e55-4884-b8b8-9e1f15be2458
21 Savage,Still Serving,4263105b-3bd8-4573-a4dd-4ce5af408f83
Bad Bunny,Sensualidad,86da064a-632f-4c85-8a53-69be5cb48ba0
Capo,Mon Chéri,4e442156-8d94-4137-b781-38f5503df235
Chris Brown,Confidence,e0960967-455a-4193-8c4b-f67a562d3e72
Chris Brown,Juicy Booty,15c0e62f-a648-4b39-b3ed-1fc5f4c9b597
Chris Brown,Lost & Found,4a6c67ca-31f7-4045-8c1f-4445a55b1e0b
Chris Brown,Tempo,7d85a896-169e-45f4-a4ba-41ae8f8fcd78
Dave,No Words,463e29c8-b804-4532-8960-c7fe19bf5001
David Guetta,Dirty Sexy Money,94e6b825-2140-4a4b-bbc5-0400bb339289
Hamza,Life,291d787e-7bc3-4483-bff2-074d4ab2d879
Kollegah,Gamechanger,fb565a8f-b41b-4fe0-ab3f-0245d049ea07
Kygo,Never Let You Go,dbebeeb0-bc54-4db4-9cfa-5410bfa3b8dc
MK,17,865a07eb-4c85-45fb-a174-594f252975ed
Maluma,Corazón,9f8735d5-05c9-48ef-9a75-7700b2d26424
Michael Jackson,Thriller,258ea37f-b8b2-47fd-b3b7-1352faebca2f
Migos,MotorSport,ebfe864b-45d8-4857-a520-3d6ae4ba2c77
MØ,When I Was Young,d2c9d97b-e9e5-4a9d-b5e3-ed5d29b27220
N.E.R.D,Lemon,c27111d6-d550-4764-8295-fa9e850beeb3
Offset,Nightmare,33025599-e0fb-459c-a805-ecd533aaff8c
Offset,Ric Flair Drip,cb4293be-1af1-454d-9fa7-b698405220de
Sam Smith,"Baby, You Make Me Crazy",62ffd699-de8a-40e9-9452-9c58ec1530d1
Sam Smith,Burning,e77ced5d-db33-4430-9e43-c679150e567c
